ECG_Value,Label
79,No Stress
660,No Stress
788,No Stress
842,No Stress
984,No Stress
753,No Stress
703,No Stress
646,No Stress
633,No Stress
624,No Stress
610,No Stress
710,No Stress
597,No Stress
630,No Stress
569,No Stress
573,No Stress
562,No Stress
544,No Stress
591,No Stress
474,No Stress
474,No Stress
441,No Stress
458,No Stress
476,No Stress
529,No Stress
680,No Stress
519,No Stress
540,No Stress
529,No Stress
547,No Stress
593,No Stress
585,No Stress
573,No Stress
536,No Stress
485,No Stress
437,No Stress
444,No Stress
487,No Stress
493,No Stress
497,No Stress
538,No Stress
560,No Stress
578,No Stress
687,No Stress
535,No Stress
483,No Stress
453,No Stress
451,No Stress
462,No Stress
410,No Stress
413,No Stress
450,No Stress
449,No Stress
478,No Stress
522,No Stress
528,No Stress
546,No Stress
549,No Stress
559,No Stress
537,No Stress
510,No Stress
457,No Stress
401,No Stress
367,No Stress
413,No Stress
485,No Stress
528,No Stress
508,No Stress
548,No Stress
541,No Stress
545,No Stress
543,No Stress
517,No Stress
523,No Stress
541,No Stress
554,No Stress
716,No Stress
522,No Stress
565,No Stress
560,No Stress
561,No Stress
548,No Stress
567,No Stress
614,No Stress
802,No Stress
570,No Stress
613,No Stress
548,No Stress
457,No Stress
434,No Stress
497,No Stress
497,No Stress
612,No Stress
520,No Stress
489,No Stress
495,No Stress
449,No Stress
465,No Stress
493,No Stress
504,No Stress
510,No Stress
520,No Stress
428,No Stress
451,No Stress
466,No Stress
439,No Stress
465,No Stress
501,No Stress
509,No Stress
510,No Stress
457,No Stress
492,No Stress
529,No Stress
541,No Stress
530,No Stress
461,No Stress
500,No Stress
513,No Stress
486,No Stress
512,No Stress
460,No Stress
533,No Stress
532,No Stress
559,No Stress
597,No Stress
583,No Stress
580,No Stress
573,No Stress
481,No Stress
501,No Stress
536,No Stress
497,No Stress
428,No Stress
429,No Stress
386,No Stress
354,No Stress
245,No Stress
373,No Stress
475,No Stress
498,No Stress
553,No Stress
592,No Stress
609,No Stress
601,No Stress
574,No Stress
593,No Stress
639,No Stress
586,No Stress
582,No Stress
543,No Stress
505,No Stress
493,No Stress
465,No Stress
375,No Stress
345,No Stress
318,No Stress
361,No Stress
258,No Stress
288,No Stress
298,No Stress
346,No Stress
435,No Stress
408,No Stress
427,No Stress
507,No Stress
536,No Stress
558,No Stress
580,No Stress
580,No Stress
519,No Stress
600,No Stress
624,No Stress
597,No Stress
585,No Stress
541,No Stress
567,No Stress
675,No Stress
461,No Stress
510,No Stress
511,No Stress
496,No Stress
506,No Stress
377,No Stress
343,No Stress
109,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
579,No Stress
1024,Stress
865,No Stress
1024,Stress
1024,Stress
842,No Stress
1024,Stress
721,No Stress
1024,Stress
535,No Stress
1024,Stress
541,No Stress
772,No Stress
1024,Stress
201,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
830,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
546,No Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
545,No Stress
596,No Stress
1024,Stress
1024,Stress
1024,Stress
979,No Stress
813,No Stress
619,No Stress
400,No Stress
330,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
537,No Stress
985,No Stress
1024,Stress
894,No Stress
691,No Stress
376,No Stress
202,No Stress
339,No Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
538,No Stress
740,No Stress
963,No Stress
921,No Stress
773,No Stress
816,No Stress
864,No Stress
508,No Stress
3,Stress
523,No Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
541,No Stress
857,No Stress
1024,Stress
994,No Stress
950,No Stress
876,No Stress
802,No Stress
702,No Stress
550,No Stress
57,No Stress
3,Stress
3,Stress
272,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
538,No Stress
866,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
918,No Stress
932,No Stress
833,No Stress
562,No Stress
89,No Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
549,No Stress
1024,Stress
543,No Stress
481,No Stress
474,No Stress
469,No Stress
586,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
541,No Stress
246,No Stress
3,Stress
534,No Stress
736,No Stress
699,No Stress
816,No Stress
664,No Stress
628,No Stress
577,No Stress
533,No Stress
497,No Stress
501,No Stress
508,No Stress
524,No Stress
460,No Stress
437,No Stress
579,No Stress
469,No Stress
535,No Stress
641,No Stress
685,No Stress
654,No Stress
630,No Stress
637,No Stress
638,No Stress
636,No Stress
673,No Stress
616,No Stress
561,No Stress
545,No Stress
502,No Stress
534,No Stress
567,No Stress
560,No Stress
545,No Stress
617,No Stress
489,No Stress
507,No Stress
578,No Stress
554,No Stress
584,No Stress
521,No Stress
533,No Stress
520,No Stress
626,No Stress
570,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
2,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
540,No Stress
1024,Stress
549,No Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
309,No Stress
772,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
638,No Stress
3,Stress
3,Stress
3,Stress
543,No Stress
1024,Stress
1024,Stress
1024,Stress
382,No Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
674,No Stress
544,No Stress
857,No Stress
1024,Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
801,No Stress
534,No Stress
537,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
543,No Stress
751,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
543,No Stress
266,No Stress
3,Stress
3,Stress
3,Stress
2,Stress
3,Stress
2,Stress
4,Stress
538,No Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
540,No Stress
709,No Stress
1024,Stress
924,No Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
170,No Stress
542,No Stress
534,No Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
541,No Stress
1004,Stress
1024,Stress
286,No Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
538,No Stress
829,No Stress
1010,Stress
449,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
540,No Stress
718,No Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
540,No Stress
710,No Stress
733,No Stress
317,No Stress
4,Stress
3,Stress
4,Stress
3,Stress
4,Stress
536,No Stress
638,No Stress
886,No Stress
864,No Stress
26,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
532,No Stress
666,No Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
538,No Stress
409,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
541,No Stress
692,No Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
2,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
2,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
4,Stress
4,Stress
3,Stress
4,Stress
2,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
537,No Stress
938,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
2,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
4,Stress
3,Stress
546,No Stress
1024,Stress
544,No Stress
650,No Stress
882,No Stress
1017,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
966,No Stress
634,No Stress
429,No Stress
396,No Stress
337,No Stress
4,Stress
285,No Stress
514,No Stress
640,No Stress
927,No Stress
914,No Stress
1021,Stress
579,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
537,No Stress
832,No Stress
1024,Stress
1024,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
543,No Stress
1024,Stress
1024,Stress
1024,Stress
77,No Stress
4,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
540,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
831,No Stress
660,No Stress
519,No Stress
400,No Stress
354,No Stress
327,No Stress
168,No Stress
2,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
534,No Stress
1024,Stress
1022,Stress
543,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
900,No Stress
772,No Stress
657,No Stress
534,No Stress
247,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
3,Stress
544,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
804,No Stress
572,No Stress
534,No Stress
406,No Stress
344,No Stress
290,No Stress
255,No Stress
289,No Stress
290,No Stress
39,No Stress
4,Stress
4,Stress
3,Stress
493,No Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
538,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
953,No Stress
677,No Stress
478,No Stress
329,No Stress
273,No Stress
272,No Stress
312,No Stress
349,No Stress
388,No Stress
394,No Stress
429,No Stress
235,No Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
4,Stress
2,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
564,No Stress
638,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
445,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
397,No Stress
557,No Stress
915,No Stress
1024,Stress
1024,Stress
1024,Stress
939,No Stress
790,No Stress
676,No Stress
581,No Stress
498,No Stress
459,No Stress
442,No Stress
458,No Stress
458,No Stress
463,No Stress
487,No Stress
492,No Stress
487,No Stress
543,No Stress
550,No Stress
562,No Stress
574,No Stress
562,No Stress
557,No Stress
550,No Stress
565,No Stress
581,No Stress
561,No Stress
561,No Stress
569,No Stress
536,No Stress
532,No Stress
507,No Stress
510,No Stress
500,No Stress
436,No Stress
184,No Stress
3,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
4,Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
4,Stress
3,Stress
4,Stress
3,Stress
3,Stress
3,Stress
3,Stress
4,Stress
569,No Stress
567,No Stress
960,No Stress
1024,Stress
1024,Stress
1024,Stress
862,No Stress
464,No Stress
396,No Stress
415,No Stress
420,No Stress
421,No Stress
458,No Stress
493,No Stress
509,No Stress
504,No Stress
498,No Stress
535,No Stress
542,No Stress
536,No Stress
483,No Stress
525,No Stress
536,No Stress
543,No Stress
564,No Stress
550,No Stress
530,No Stress
499,No Stress
472,No Stress
476,No Stress
513,No Stress
1024,Stress
1024,Stress
3,Stress
3,Stress
4,Stress
4,Stress
3,Stress
3,Stress
538,No Stress
4,Stress
4,Stress
4,Stress
3,Stress
3,Stress
543,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
576,No Stress
136,No Stress
3,Stress
3,Stress
3,Stress
3,Stress
3,Stress
18,No Stress
36,No Stress
115,No Stress
294,No Stress
410,No Stress
514,No Stress
583,No Stress
773,No Stress
589,No Stress
570,No Stress
590,No Stress
589,No Stress
583,No Stress
589,No Stress
579,No Stress
594,No Stress
593,No Stress
687,No Stress
526,No Stress
506,No Stress
517,No Stress
536,No Stress
544,No Stress
543,No Stress
524,No Stress
538,No Stress
545,No Stress
626,No Stress
680,No Stress
692,No Stress
723,No Stress
793,No Stress
789,No Stress
931,No Stress
618,No Stress
516,No Stress
447,No Stress
365,No Stress
296,No Stress
288,No Stress
368,No Stress
356,No Stress
422,No Stress
475,No Stress
552,No Stress
594,No Stress
628,No Stress
938,No Stress
594,No Stress
607,No Stress
629,No Stress
634,No Stress
617,No Stress
598,No Stress
905,No Stress
508,No Stress
475,No Stress
492,No Stress
504,No Stress
533,No Stress
556,No Stress
586,No Stress
603,No Stress
586,No Stress
604,No Stress
632,No Stress
632,No Stress
625,No Stress
618,No Stress
603,No Stress
583,No Stress
590,No Stress
567,No Stress
581,No Stress
559,No Stress
541,No Stress
522,No Stress
544,No Stress
708,No Stress
494,No Stress
511,No Stress
521,No Stress
516,No Stress
534,No Stress
512,No Stress
805,No Stress
428,No Stress
460,No Stress
505,No Stress
546,No Stress
580,No Stress
632,No Stress
778,No Stress
774,No Stress
762,No Stress
802,No Stress
802,No Stress
781,No Stress
730,No Stress
648,No Stress
570,No Stress
534,No Stress
568,No Stress
448,No Stress
366,No Stress
291,No Stress
236,No Stress
158,No Stress
182,No Stress
217,No Stress
249,No Stress
319,No Stress
368,No Stress
447,No Stress
487,No Stress
513,No Stress
564,No Stress
607,No Stress
605,No Stress
616,No Stress
654,No Stress
693,No Stress
699,No Stress
681,No Stress
654,No Stress
639,No Stress
661,No Stress
621,No Stress
606,No Stress
608,No Stress
602,No Stress
604,No Stress
547,No Stress
549,No Stress
547,No Stress
532,No Stress
528,No Stress
497,No Stress
474,No Stress
462,No Stress
469,No Stress
485,No Stress
501,No Stress
471,No Stress
518,No Stress
576,No Stress
757,No Stress
641,No Stress
660,No Stress
672,No Stress
652,No Stress
624,No Stress
588,No Stress
595,No Stress
454,No Stress
517,No Stress
560,No Stress
572,No Stress
588,No Stress
522,No Stress
473,No Stress
504,No Stress
498,No Stress
451,No Stress
409,No Stress
385,No Stress
622,No Stress
265,No Stress
300,No Stress
345,No Stress
400,No Stress
465,No Stress
518,No Stress
900,No Stress
494,No Stress
514,No Stress
585,No Stress
615,No Stress
622,No Stress
620,No Stress
644,No Stress
640,No Stress
598,No Stress
605,No Stress
646,No Stress
621,No Stress
615,No Stress
602,No Stress
606,No Stress
588,No Stress
559,No Stress
506,No Stress
475,No Stress
513,No Stress
523,No Stress
561,No Stress
621,No Stress
885,No Stress
641,No Stress
673,No Stress
669,No Stress
642,No Stress
568,No Stress
565,No Stress
525,No Stress
488,No Stress
472,No Stress
414,No Stress
437,No Stress
424,No Stress
428,No Stress
620,No Stress
354,No Stress
337,No Stress
345,No Stress
354,No Stress
394,No Stress
452,No Stress
452,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
592,No Stress
367,No Stress
120,No Stress
29,No Stress
37,No Stress
76,No Stress
69,No Stress
170,No Stress
294,No Stress
453,No Stress
572,No Stress
514,No Stress
564,No Stress
498,No Stress
466,No Stress
708,No Stress
349,No Stress
481,No Stress
477,No Stress
628,No Stress
677,No Stress
617,No Stress
367,No Stress
346,No Stress
374,No Stress
374,No Stress
428,No Stress
465,No Stress
461,No Stress
496,No Stress
526,No Stress
569,No Stress
597,No Stress
618,No Stress
823,No Stress
601,No Stress
637,No Stress
613,No Stress
625,No Stress
646,No Stress
605,No Stress
585,No Stress
554,No Stress
592,No Stress
597,No Stress
589,No Stress
545,No Stress
504,No Stress
495,No Stress
513,No Stress
531,No Stress
534,No Stress
520,No Stress
523,No Stress
493,No Stress
506,No Stress
524,No Stress
506,No Stress
533,No Stress
872,No Stress
513,No Stress
533,No Stress
564,No Stress
4,Stress
541,No Stress
594,No Stress
804,No Stress
4,Stress
4,Stress
3,Stress
152,No Stress
565,No Stress
818,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
715,No Stress
537,No Stress
388,No Stress
404,No Stress
410,No Stress
339,No Stress
397,No Stress
769,No Stress
454,No Stress
490,No Stress
597,No Stress
620,No Stress
636,No Stress
737,No Stress
586,No Stress
568,No Stress
578,No Stress
576,No Stress
566,No Stress
534,No Stress
525,No Stress
522,No Stress
533,No Stress
535,No Stress
541,No Stress
549,No Stress
517,No Stress
474,No Stress
472,No Stress
521,No Stress
514,No Stress
523,No Stress
763,No Stress
492,No Stress
501,No Stress
523,No Stress
533,No Stress
528,No Stress
500,No Stress
520,No Stress
536,No Stress
553,No Stress
553,No Stress
532,No Stress
524,No Stress
505,No Stress
520,No Stress
533,No Stress
530,No Stress
520,No Stress
516,No Stress
512,No Stress
512,No Stress
517,No Stress
500,No Stress
509,No Stress
522,No Stress
505,No Stress
490,No Stress
501,No Stress
504,No Stress
504,No Stress
506,No Stress
522,No Stress
497,No Stress
513,No Stress
535,No Stress
549,No Stress
586,No Stress
949,No Stress
542,No Stress
534,No Stress
561,No Stress
574,No Stress
577,No Stress
578,No Stress
596,No Stress
946,No Stress
536,No Stress
536,No Stress
582,No Stress
566,No Stress
556,No Stress
553,No Stress
546,No Stress
528,No Stress
600,No Stress
438,No Stress
463,No Stress
490,No Stress
507,No Stress
530,No Stress
547,No Stress
560,No Stress
566,No Stress
641,No Stress
535,No Stress
540,No Stress
552,No Stress
554,No Stress
560,No Stress
566,No Stress
566,No Stress
565,No Stress
533,No Stress
511,No Stress
523,No Stress
521,No Stress
531,No Stress
536,No Stress
542,No Stress
554,No Stress
494,No Stress
512,No Stress
525,No Stress
549,No Stress
1024,Stress
1024,Stress
1024,Stress
472,No Stress
195,No Stress
4,Stress
86,No Stress
441,No Stress
379,No Stress
324,No Stress
190,No Stress
277,No Stress
641,No Stress
365,No Stress
378,No Stress
446,No Stress
429,No Stress
406,No Stress
733,No Stress
943,No Stress
545,No Stress
408,No Stress
381,No Stress
474,No Stress
448,No Stress
507,No Stress
549,No Stress
573,No Stress
591,No Stress
664,No Stress
632,No Stress
656,No Stress
644,No Stress
652,No Stress
629,No Stress
627,No Stress
595,No Stress
583,No Stress
592,No Stress
857,No Stress
466,No Stress
438,No Stress
396,No Stress
380,No Stress
424,No Stress
457,No Stress
497,No Stress
472,No Stress
490,No Stress
531,No Stress
555,No Stress
584,No Stress
579,No Stress
499,No Stress
450,No Stress
478,No Stress
495,No Stress
506,No Stress
533,No Stress
554,No Stress
525,No Stress
519,No Stress
524,No Stress
525,No Stress
522,No Stress
531,No Stress
470,No Stress
499,No Stress
492,No Stress
514,No Stress
460,No Stress
453,No Stress
466,No Stress
422,No Stress
454,No Stress
521,No Stress
540,No Stress
565,No Stress
538,No Stress
568,No Stress
531,No Stress
742,No Stress
773,No Stress
1024,Stress
1024,Stress
1024,Stress
1024,Stress
810,No Stress
616,No Stress
374,No Stress
219,No Stress
181,No Stress
4,Stress
4,Stress
85,No Stress
189,No Stress
188,No Stress
211,No Stress
381,No Stress
458,No Stress
500,No Stress
553,No Stress
586,No Stress
618,No Stress
639,No Stress
608,No Stress
638,No Stress
634,No Stress
624,No Stress
660,No Stress
581,No Stress
538,No Stress
546,No Stress
590,No Stress
570,No Stress
574,No Stress
523,No Stress
541,No Stress
483,No Stress
517,No Stress
487,No Stress
508,No Stress
549,No Stress
557,No Stress
524,No Stress
528,No Stress
536,No Stress
661,No Stress
524,No Stress
519,No Stress
550,No Stress
557,No Stress
559,No Stress
548,No Stress
534,No Stress
667,No Stress
502,No Stress
480,No Stress
494,No Stress
505,No Stress
526,No Stress
541,No Stress
559,No Stress
829,No Stress
511,No Stress
529,No Stress
534,No Stress
531,No Stress
528,No Stress
534,No Stress
541,No Stress
562,No Stress
